id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance
id2722135,2,2/20/16 11:43,2/20/16 11:46,6,-73.97518921,40.76507187,-73.97019196,40.7660408,N,185,0.269941524
id3684742,2,5/24/16 13:21,5/24/16 13:40,1,-73.97869873,40.75521088,-73.98822784,40.74272919,N,1133,0.996255344
id2026236,1,5/14/16 17:50,5/14/16 18:23,1,-74.00363922,40.71361923,-73.97933197,40.78363037,N,1988,5.001832333
id3924756,1,2/22/16 21:34,2/22/16 21:50,2,-74.00437164,40.74218369,-73.97547913,40.76042557,N,960,1.968650503
id1384906,2,2/25/16 22:17,2/25/16 22:33,1,-73.9916153,40.75976181,-73.97422791,40.74317551,N,957,1.463411193
id3588665,2,2/14/16 14:37,2/14/16 14:45,4,-73.99054718,40.74586105,-74.00157166,40.73099136,N,465,1.178408622
id2840400,1,2/23/16 21:10,2/23/16 21:19,1,-73.99115753,40.73408127,-74.00498962,40.72969055,N,544,0.785179748
id3355874,1,2/4/16 11:24,2/4/16 11:42,1,-73.984375,40.76968765,-73.95407104,40.76402664,N,1105,1.63331378
id0363564,2,5/21/16 12:29,5/21/16 12:37,2,-73.99774933,40.75664902,-73.99302673,40.74713898,N,449,0.702036817
id0883448,1,4/22/16 20:10,4/22/16 20:17,3,-74.00003815,40.73486328,-74.00751495,40.73314285,N,382,0.409100447
id1322536,1,5/6/16 8:40,5/6/16 8:48,1,-73.98445129,40.72496796,-73.99853516,40.73400879,N,501,0.966427519
id0559488,2,3/30/16 8:52,3/30/16 9:00,6,-73.99316406,40.75769424,-73.98908997,40.76943588,N,519,0.838816927
id3226823,2,3/28/16 8:02,3/28/16 8:14,3,-73.98284912,40.74462891,-73.9849472,40.75933075,N,695,1.021717765
id3791668,2,1/6/16 17:25,1/6/16 17:27,5,-73.962677,40.77566147,-73.95944214,40.7802887,N,154,0.361746464
id3170402,2,3/20/16 7:50,3/20/16 7:58,1,-73.95992279,40.75851059,-73.99179077,40.74412155,N,494,1.941830696
id3815007,1,5/20/16 22:05,5/20/16 22:12,1,-73.96921539,40.75409317,-73.9736557,40.73783875,N,430,1.146871905
id3443107,2,2/12/16 15:26,2/12/16 15:31,5,-73.96795654,40.76874161,-73.96295929,40.77825928,N,300,0.707684835
id3942614,2,6/22/16 4:26,6/22/16 4:30,1,-73.98554993,40.74716568,-73.98806,40.75957489,N,258,0.867400562
id1459852,2,5/18/16 8:22,5/18/16 8:38,1,-73.98438263,40.77012634,-73.97027588,40.75772095,N,996,1.131218622
id1382741,1,5/11/16 20:29,5/11/16 20:35,1,-74.00884247,40.71366119,-74.00042725,40.72361755,N,345,0.816965493
id0531053,1,2/2/16 9:32,2/2/16 9:48,1,-73.99136353,40.74993134,-73.9728241,40.75866318,N,940,1.142605148
id0580213,2,3/24/16 6:57,3/24/16 7:09,1,-73.99491119,40.72544861,-73.96427155,40.71274185,N,698,1.828999792
id3656168,1,3/28/16 7:41,3/28/16 7:49,1,-73.9991684,40.7496109,-73.98609161,40.77261353,N,491,1.730408233
id1971518,1,3/12/16 13:04,3/12/16 13:14,1,-73.98897552,40.75920486,-73.97399139,40.7605896,N,605,0.790007826
id3911487,1,3/3/16 17:56,3/3/16 18:05,1,-73.96211243,40.77610016,-73.96852112,40.76440811,N,523,0.874680824
id3748596,1,2/28/16 13:18,2/28/16 13:30,2,-73.96924591,40.76689911,-73.94271851,40.79981232,N,734,2.664112324
id1485244,1,2/24/16 23:04,2/24/16 23:15,1,-73.9994812,40.7232666,-74.00728607,40.73815155,N,661,1.106662864
id0002063,2,4/2/16 20:48,4/2/16 20:56,1,-73.99477386,40.75497055,-73.99646759,40.7452774,N,496,0.675574194
id0920470,2,4/12/16 14:41,4/12/16 14:46,1,-73.96897888,40.75785065,-73.97348022,40.76250076,N,310,0.398402305
id0487874,2,1/19/16 10:11,1/19/16 10:56,1,-74.00714874,40.71303177,-73.98342896,40.7662735,N,2718,3.882575935
id1530336,2,3/24/16 7:36,3/24/16 7:50,1,-73.98069763,40.72994614,-74.00946045,40.71518326,N,833,1.819039299
id3466354,1,1/17/16 11:49,1/17/16 11:56,1,-73.97879791,40.76673126,-73.96166992,40.75780106,N,426,1.088196096
id1545867,2,3/17/16 19:27,3/17/16 19:34,1,-73.99128723,40.72370911,-73.98789215,40.73445129,N,385,0.763203725
id1196772,2,6/28/16 12:08,6/28/16 12:18,1,-73.98249054,40.76256943,-73.99862671,40.76060867,N,588,0.85526122
id3276198,2,3/14/16 20:31,3/14/16 20:36,1,-73.98191071,40.76688004,-73.98259735,40.77717972,N,306,0.712545544
id0739131,1,4/19/16 21:37,4/19/16 21:55,1,-73.97515869,40.75918198,-74.00526428,40.70737076,N,1096,3.911451616
id1527676,1,3/7/16 19:38,3/7/16 19:54,2,-73.98612976,40.75971985,-74.00148773,40.73606491,N,970,1.821405559
id1146853,2,3/5/16 2:59,3/5/16 3:20,4,-74.00539398,40.74081039,-73.95063019,40.82103729,N,1280,6.239833362
id1891863,1,4/11/16 14:42,4/11/16 15:17,1,-73.99237061,40.7375145,-73.87084198,40.77407837,N,2137,6.843921375
id0238963,2,1/11/16 12:42,1/11/16 13:09,1,-73.98001862,40.78601837,-73.97633362,40.75906754,N,1622,1.87207872
id0865346,1,4/3/16 15:10,4/3/16 15:44,1,-73.98719025,40.75074387,-73.80545807,40.68222046,N,2066,10.62974789
id1641073,2,5/28/16 18:55,5/28/16 19:09,1,-73.99073792,40.76622772,-73.9948349,40.75008392,N,842,1.135851094
id0674512,1,4/11/16 21:58,4/11/16 22:16,1,-73.96540833,40.79537964,-74.01257324,40.70155334,N,1089,6.936949338
id1709044,2,3/19/16 11:23,3/19/16 11:31,1,-73.98519135,40.72909164,-73.98096466,40.74178314,N,459,0.904387615
id1637128,2,2/13/16 9:22,2/13/16 9:25,1,-73.95553589,40.7796936,-73.95355225,40.7879715,N,191,0.581286167
id2166004,2,1/8/16 22:03,1/8/16 22:16,3,-74.00971222,40.72039032,-73.98493195,40.69197845,N,795,2.353347156
id3714906,1,3/1/16 8:33,3/1/16 8:40,1,-73.98949432,40.75367737,-73.98833466,40.74594879,N,407,0.537432158
id1002278,1,4/10/16 1:17,4/10/16 1:35,1,-73.94403839,40.71157837,-73.83838654,40.70336914,N,1059,5.562629802
id2248491,2,4/10/16 14:43,4/10/16 14:49,5,-73.99051666,40.73057938,-74.0017395,40.73521042,N,370,0.669058343
id3813882,1,4/23/16 4:12,4/23/16 4:17,2,-74.00630951,40.74468231,-73.99168396,40.76503372,N,335,1.60100437
id0290690,2,5/27/16 18:58,5/27/16 19:02,1,-73.98175049,40.76856995,-73.9848175,40.76441956,N,218,0.328622291
id0872691,1,4/1/16 17:08,4/1/16 17:17,1,-73.98797607,40.76159668,-73.97373962,40.77963638,N,538,1.452070918
id3812360,2,5/31/16 20:42,5/31/16 20:51,1,-73.99725342,40.72550964,-73.99394226,40.73254013,N,531,0.515771035
id2111520,2,2/3/16 20:15,2/3/16 20:21,2,-73.98873138,40.74884033,-73.98296356,40.76012039,N,334,0.835799947
id2378477,2,2/19/16 18:23,2/19/16 18:32,1,-73.9715271,40.79539871,-73.95487976,40.8202095,N,573,1.922666534
id2653245,2,5/20/16 1:33,5/20/16 1:46,2,-73.99220276,40.72133255,-73.95440674,40.68586349,N,794,3.150415919
id3908396,2,6/28/16 13:54,6/28/16 14:01,2,-73.96112061,40.77196884,-73.96575928,40.76543045,N,445,0.512840323
id3105640,1,1/24/16 20:35,1/24/16 21:00,1,-73.97798157,40.68478012,-73.95413208,40.6133461,N,1537,5.09150115
id1737882,2,4/25/16 19:20,4/25/16 19:34,1,-73.95896912,40.76800919,-73.98249054,40.76605988,N,843,1.238205673
id0998101,2,3/30/16 20:29,3/30/16 20:32,6,-73.98092651,40.77969742,-73.97502136,40.78433228,N,174,0.444969442
id0102349,2,5/16/16 20:29,5/16/16 20:45,2,-73.97058105,40.75873184,-73.99867249,40.74982834,N,942,1.593794275
id3355382,1,3/25/16 5:56,3/25/16 6:06,1,-73.87882233,40.74019623,-73.93547821,40.7430687,N,604,2.972526991
id3381901,1,4/4/16 14:33,4/4/16 15:06,1,-74.00629425,40.74990463,-73.96700287,40.76101303,N,2026,2.195007376
id0214120,2,5/11/16 13:03,5/11/16 13:14,1,-73.97611237,40.77614975,-73.97931671,40.7653389,N,655,0.76554513
id1506453,1,6/16/16 10:23,6/16/16 11:10,1,-73.99082184,40.75575256,-73.99752808,40.722435,N,2831,2.3286387
id3259541,2,6/25/16 16:09,6/25/16 16:34,1,-73.98538208,40.75025177,-74.01059723,40.70981979,N,1458,3.089835358
id2194188,2,6/10/16 22:16,6/10/16 22:26,1,-73.98612213,40.72642899,-73.99942017,40.72024918,N,612,0.816820804
id2042535,1,2/12/16 12:36,2/12/16 12:47,1,-73.97898102,40.75651932,-73.99216461,40.74920273,Y,629,0.855398226
id2419613,1,6/15/16 19:56,6/15/16 20:14,1,-73.95475006,40.76551437,-73.9910965,40.7261734,N,1039,3.317898128
id2695986,1,5/22/16 0:59,5/22/16 1:08,1,-73.95552063,40.7792778,-73.97890472,40.74277878,N,540,2.803090293
id3247633,1,6/29/16 20:44,6/29/16 20:57,1,-73.95514679,40.78255463,-73.96663666,40.80797577,N,761,1.856408509
id0194198,2,5/15/16 14:44,5/15/16 15:29,4,-73.86266327,40.76876831,-73.97521973,40.76351166,N,2699,5.901263997
id0260905,1,1/13/16 21:06,1/13/16 21:18,1,-73.97229767,40.75606537,-73.99039459,40.77176666,N,711,1.440069308
id0398807,2,2/23/16 14:50,2/23/16 15:07,6,-73.97357178,40.75216675,-73.97453308,40.73026657,N,1004,1.513992874
id1428415,1,2/14/16 20:13,2/14/16 20:28,1,-73.98028564,40.73442841,-73.97634125,40.76398849,N,897,2.052813164
id3920713,2,1/16/16 17:56,1/16/16 18:03,2,-73.97564697,40.7414093,-73.97724152,40.72637177,N,402,1.042341519
id1287069,1,1/12/16 14:32,1/12/16 14:52,2,-73.98944855,40.74169922,-73.98248291,40.76763153,N,1147,1.828464166
id2654799,2,5/6/16 4:23,5/6/16 4:33,2,-74.00390625,40.74193192,-73.99950409,40.76133347,N,620,1.360175975
id1504893,1,1/11/16 19:16,1/11/16 19:30,1,-73.97727966,40.75818634,-73.95835114,40.78150177,N,803,1.891075889
id3838936,1,2/15/16 0:21,2/15/16 0:24,2,-73.99407196,40.74111176,-73.99867249,40.74225616,N,166,0.253482236
id3953004,2,6/3/16 20:36,6/3/16 20:42,5,-73.98439789,40.72854996,-73.97219086,40.74757004,N,401,1.461307683
id3539226,2,5/5/16 2:49,5/5/16 2:50,1,-74.00700378,40.73987198,-74.00589752,40.74017334,N,67,0.061542723
id1385785,1,4/1/16 23:31,4/1/16 23:50,1,-73.97668457,40.78823853,-73.96554565,40.75525284,N,1173,2.352439248
id1647538,1,4/8/16 19:54,4/8/16 20:05,1,-73.98094177,40.75783157,-73.99105072,40.7604866,N,695,0.559958036
id3300666,2,5/13/16 8:00,5/13/16 8:05,1,-73.97071838,40.75880814,-73.9756012,40.75268936,N,286,0.494005689
id0763508,1,6/10/16 18:53,6/10/16 19:02,1,-74.00756836,40.73271561,-74.00250244,40.72480392,N,493,0.607599802
id1638050,1,4/11/16 23:27,4/11/16 23:38,1,-74.00940704,40.70612335,-73.97463226,40.75115967,N,669,3.605275176
id3468368,1,2/19/16 7:22,2/19/16 7:28,1,-73.95810699,40.76929092,-73.95420837,40.76411438,N,370,0.411758538
id0556588,2,2/15/16 19:50,2/15/16 19:57,5,-73.99170685,40.74776459,-73.98032379,40.74323654,N,411,0.673000426
id2975591,1,1/6/16 12:26,1/6/16 12:39,1,-73.99375916,40.73271942,-73.9912796,40.74226379,N,768,0.672107328
id1348785,1,1/21/16 10:33,1/21/16 10:39,1,-73.96219635,40.76779556,-73.96894073,40.76355743,N,315,0.45859675
id0938598,1,4/30/16 3:58,4/30/16 4:05,1,-73.97855377,40.7369957,-73.95713043,40.76615143,N,392,2.305526511
id1937745,2,3/7/16 18:51,3/7/16 18:58,2,-73.99097443,40.76063156,-73.99472046,40.75045013,N,404,0.730279629
id1245739,2,5/31/16 22:34,5/31/16 23:18,1,-73.78205109,40.64464188,-73.9927597,40.68133926,N,2641,11.33080817
id3646418,1,5/18/16 7:43,5/18/16 8:05,1,-73.96022034,40.79800034,-73.98101807,40.76198578,N,1272,2.715872685
id0610780,1,6/10/16 8:14,6/10/16 8:23,1,-73.97556305,40.78181839,-73.97558594,40.76074982,N,503,1.455698077
id1811004,1,1/13/16 13:53,1/13/16 14:05,1,-73.96614075,40.762146,-73.95615387,40.76759338,N,706,0.64404589
id3034691,2,2/23/16 7:28,2/23/16 7:41,1,-73.96710205,40.78830719,-73.97167969,40.76392365,N,766,1.701679881
id0815381,2,6/24/16 15:00,6/24/16 15:03,1,-73.94998932,40.78459167,-73.95170593,40.79050827,N,215,0.418544757
id0257838,1,6/16/16 19:18,6/16/16 19:44,1,-73.96196747,40.76832581,-73.99036407,40.75102997,N,1597,1.907012244
id0852257,2,6/14/16 23:29,6/14/16 23:48,1,-73.86267853,40.76890182,-73.88556671,40.74124146,N,1162,2.255556264
id3193947,2,6/8/16 21:27,6/8/16 21:33,3,-73.98548126,40.75812149,-73.99965668,40.7441597,N,382,1.217002967
id0309774,2,1/14/16 19:54,1/14/16 19:57,4,-73.99611664,40.76391983,-73.99363708,40.75733185,N,199,0.473321284
id1611149,1,3/26/16 19:07,3/26/16 19:23,1,-73.96901703,40.75410843,-73.99033356,40.75144577,N,913,1.130783771
id1290138,1,6/4/16 8:43,6/4/16 8:52,1,-73.99016571,40.77227783,-73.99272156,40.75608444,N,512,1.126821364
id1719238,1,5/21/16 2:41,5/21/16 2:56,2,-73.98992157,40.72933197,-73.96697998,40.76912689,N,933,3.000351878
id0317057,1,5/3/16 22:39,5/3/16 23:02,1,-73.98840332,40.74912262,-73.92862701,40.76075745,N,1370,3.230247807
id3307903,2,2/20/16 4:03,2/21/16 3:33,3,-74.00810242,40.74148941,-74.00995636,40.71461105,N,84594,1.859650576
id0021343,2,3/17/16 19:44,3/17/16 20:02,1,-73.94446564,40.77929306,-73.97454071,40.79341888,N,1074,1.851486559
id2276933,1,2/6/16 17:12,2/6/16 17:27,2,-74.00489044,40.70906448,-73.99727631,40.72194672,N,898,0.975314738
id2625436,2,4/26/16 18:31,4/26/16 18:38,1,-73.98897552,40.73667145,-74.00177002,40.74038315,N,382,0.717230304
id2799386,1,4/22/16 21:30,4/22/16 21:44,1,-74.00862885,40.73945999,-73.98188782,40.77103806,N,812,2.592150117
id3564443,2,4/21/16 1:30,4/21/16 1:34,1,-74.0043869,40.74234009,-73.99491119,40.75019836,N,248,0.735409338
id2566177,1,6/18/16 8:00,6/18/16 8:05,2,-73.9726944,40.793396,-73.96078491,40.79745483,N,283,0.683162141
id0549263,2,2/23/16 14:11,2/23/16 14:31,2,-73.97770691,40.75231934,-74.00598907,40.74005127,N,1238,1.705938476
id2835129,2,2/1/16 17:45,2/1/16 17:51,2,-73.93647766,40.81441116,-73.94327545,40.80265808,N,387,0.886465761
id2487895,1,6/16/16 10:15,6/16/16 10:30,1,-73.99532318,40.7497673,-73.97905731,40.75896454,N,928,1.062358245
id2067010,2,3/22/16 12:36,3/22/16 13:06,3,-73.96624756,40.76792145,-73.9923172,40.74940109,N,1813,1.870557776
id2904998,2,6/23/16 10:05,6/23/16 10:24,1,-73.96163177,40.76850128,-73.98923492,40.71417618,N,1119,4.022043389
id3405803,2,4/2/16 14:34,4/2/16 14:40,1,-73.95684814,40.76662064,-73.93890381,40.79330826,N,360,2.069179849
id0645865,2,1/1/16 3:49,1/1/16 3:52,2,-73.95314789,40.79161835,-73.96820831,40.79722977,N,185,0.878015521
id3545530,2,2/8/16 9:12,2/8/16 9:21,1,-74.0064621,40.74386978,-74.01550293,40.71134186,N,577,2.296775031
id2139965,1,1/8/16 17:13,1/8/16 17:24,2,-74.00363159,40.71355438,-73.99139404,40.73330688,N,687,1.507717931
id1801685,1,2/12/16 20:59,2/12/16 21:04,1,-73.97593689,40.75195313,-73.98368073,40.74092484,N,247,0.863092202
id2004798,2,6/12/16 14:38,6/12/16 14:57,2,-73.98253632,40.77220154,-73.98462677,40.75706863,N,1129,1.051290357
id3131928,2,1/5/16 20:50,1/5/16 20:55,2,-73.97845459,40.7413063,-73.97649384,40.73245621,N,299,0.62003846
id0301361,1,4/19/16 10:59,4/19/16 11:07,1,-73.95571899,40.77794647,-73.96205902,40.77314377,N,459,0.46920862
id3709717,2,5/21/16 9:14,5/21/16 9:25,1,-73.998909,40.76107025,-73.96038055,40.80387878,N,636,3.579318308
id0131920,2,2/13/16 17:24,2/13/16 17:56,1,-73.99660492,40.72550964,-73.99623871,40.72579575,N,1905,0.027540526
id2873647,1,1/18/16 12:54,1/18/16 13:05,1,-73.98000336,40.78566742,-73.96447754,40.77593231,N,640,1.054628892
id3949616,1,4/28/16 8:51,4/28/16 9:05,1,-73.99087524,40.75617981,-73.9740448,40.75735855,N,858,0.884617768
id1773809,2,5/21/16 19:23,5/21/16 19:27,1,-73.95514679,40.77324295,-73.95890045,40.78060532,N,258,0.545287056
id3630882,1,1/17/16 0:24,1/17/16 0:32,2,-73.97383118,40.76376724,-73.99476624,40.76020813,N,468,1.122858287
id0868843,2,3/20/16 13:55,3/20/16 14:02,2,-74.00232697,40.73981857,-73.99761963,40.75656891,N,440,1.183275943
id3806962,2,1/1/16 15:48,1/1/16 15:53,6,-74.00536346,40.72233963,-73.99469757,40.74013901,N,280,1.350669137
id1256619,1,1/25/16 3:24,1/25/16 3:35,1,-73.99900818,40.7280159,-73.97809601,40.71750259,N,654,1.314071976
id3940741,1,1/26/16 17:50,1/26/16 18:04,1,-73.98465729,40.76844025,-73.97484589,40.78286743,N,832,1.121244422
id1135189,1,6/14/16 9:27,6/14/16 9:49,1,-74.00016785,40.7345314,-73.9911499,40.75087738,N,1304,1.224089627
id0381402,1,4/21/16 20:51,4/21/16 21:04,2,-73.99060059,40.71868134,-73.95669556,40.71727371,N,771,1.778196389
id3607196,2,1/26/16 11:22,1/26/16 12:20,1,-74.01725006,40.70847702,-73.97992706,40.76135635,N,3510,4.14331825
id0544194,1,6/9/16 19:45,6/9/16 19:51,1,-73.96849823,40.76488876,-73.96310425,40.7689743,N,389,0.399195042
id1138893,1,1/29/16 12:21,1/29/16 12:25,1,-73.96092987,40.7692337,-73.96497345,40.76653671,N,248,0.28195121
id0473184,2,1/14/16 18:16,1/14/16 18:19,6,-73.94530487,40.77412033,-73.9541626,40.77898788,N,187,0.572621901
id2672200,1,3/8/16 10:59,3/8/16 11:21,1,-73.96432495,40.7735939,-73.98976898,40.73848343,N,1324,2.767377676
id2775619,1,1/9/16 23:04,1/9/16 23:19,2,-73.98694611,40.74774933,-73.97908783,40.78717422,N,924,2.754860552
id0779024,2,5/17/16 17:32,5/17/16 17:46,1,-73.96042633,40.77862549,-73.96560669,40.80550766,N,873,1.877041954
id2225999,2,3/17/16 2:11,3/17/16 2:22,2,-73.98839569,40.72880936,-74.00284576,40.74954224,N,659,1.619977314
id1001293,1,5/7/16 1:40,5/7/16 1:41,1,-73.97775269,40.74573898,-73.98106384,40.74704742,N,84,0.195484367
id2897593,2,6/4/16 17:49,6/4/16 18:01,1,-73.96279907,40.79442978,-73.97798157,40.7804718,N,774,1.249359383
id0320308,2,5/10/16 19:15,5/10/16 19:25,1,-73.95432281,40.78990173,-73.9543457,40.77642059,N,599,0.931457579
id0654976,2,5/21/16 14:35,5/21/16 14:38,1,-73.97238922,40.79413986,-73.97782135,40.78704834,N,165,0.566412653
id1378596,2,2/19/16 18:00,2/19/16 18:07,1,-73.97833252,40.74160004,-73.98966217,40.73833847,N,407,0.634482281
id3783986,1,6/24/16 23:16,6/24/16 23:25,1,-74.00317383,40.73298645,-74.00804138,40.71118546,N,549,1.527715993
id3609969,2,2/20/16 16:13,2/20/16 16:18,6,-74.00275421,40.73958969,-74.00265503,40.7504158,N,312,0.748029971
id0701532,1,3/17/16 9:14,3/17/16 9:42,1,-73.96083832,40.77475739,-73.97061157,40.75882339,N,1730,1.213924702
id3887413,2,5/2/16 8:43,5/2/16 9:07,1,-73.95822906,40.7646904,-74.00109863,40.71469116,N,1416,4.119592401
id0108955,1,5/7/16 14:53,5/7/16 15:03,4,-73.98527527,40.75824356,-74.00197601,40.73824692,N,593,1.634965534
id3275625,2,3/18/16 10:28,3/18/16 10:40,2,-73.981987,40.77258682,-73.97193909,40.76605988,N,748,0.692689358
id3200728,2,3/3/16 10:14,3/3/16 10:32,1,-73.99588013,40.75918961,-73.97987366,40.75278091,N,1074,0.947570109
id0965307,2,4/1/16 2:46,4/1/16 2:52,1,-73.9860611,40.74716187,-73.98027039,40.73514938,N,391,0.883609895
id0422722,2,5/11/16 13:49,5/11/16 14:12,6,-74.01280975,40.70817947,-73.98497772,40.74208832,N,1378,2.759153283
id0020892,1,5/18/16 11:50,5/18/16 12:14,1,-73.97805023,40.75409317,-73.98485565,40.77419281,N,1429,1.433688846
id2778242,1,2/13/16 10:27,2/13/16 10:33,1,-73.9908371,40.75569916,-73.97616577,40.76387024,N,379,0.953042167
id0851262,1,2/4/16 14:54,2/4/16 15:06,1,-73.9709549,40.7480545,-73.98865509,40.75638199,N,722,1.090575414
id3741701,2,6/26/16 14:03,6/26/16 14:48,1,-73.87287903,40.77420044,-73.9957962,40.76435089,N,2717,6.467851006
id2512157,1,5/23/16 7:50,5/23/16 8:05,1,-73.98030853,40.78155899,-73.95867157,40.77833939,N,873,1.153676247
id1732495,2,6/17/16 21:06,6/17/16 21:26,2,-73.87088776,40.77381134,-73.83603668,40.70547867,N,1180,5.061591482
id2742829,2,3/11/16 23:23,3/11/16 23:27,2,-74.00901031,40.71863174,-74.01075745,40.71749115,N,222,0.120754716
id1647735,2,6/4/16 21:58,6/4/16 22:13,1,-73.93978119,40.79005051,-73.91638184,40.84195709,N,854,3.789376141
id2657420,1,1/23/16 0:06,1/23/16 0:27,1,-73.98210144,40.74590302,-73.99384308,40.68325043,N,1290,4.372332106
id1221003,2,5/22/16 14:00,5/22/16 14:03,2,-73.96476746,40.75566864,-73.96618652,40.76200104,N,216,0.44378505
id2930554,2,4/20/16 11:28,4/20/16 11:37,1,-73.97937775,40.76713181,-73.97219086,40.78131866,N,527,1.049873237
id2870933,2,4/1/16 0:19,4/1/16 0:22,2,-74.00280762,40.72358704,-73.99976349,40.73041534,N,194,0.497987858
id3129935,1,2/16/16 13:48,2/16/16 14:00,2,-73.94911957,40.78525925,-73.94694519,40.79574585,N,697,0.733427706
id0217206,2,3/24/16 21:47,3/24/16 21:56,1,-73.97509766,40.75463867,-73.99555206,40.73588943,N,543,1.680658587
id0249249,1,1/20/16 1:22,1/20/16 1:25,1,-73.98469543,40.75846863,-73.99248505,40.74494553,N,211,1.019439049
id3129705,2,1/6/16 0:20,1/6/16 0:24,1,-73.97271729,40.74938965,-73.96711731,40.7566185,N,235,0.579116543
id1556806,1,2/3/16 7:23,2/3/16 7:35,1,-73.98731995,40.7685051,-73.97409058,40.75982666,N,725,0.915884519
id2823249,2,4/12/16 19:57,4/12/16 20:10,1,-73.98505402,40.75328064,-73.99092102,40.77091599,N,784,1.256574077
id1937747,2,3/8/16 7:36,3/8/16 7:40,6,-73.99313354,40.7678566,-73.98301697,40.76774597,N,242,0.529441828
id1175263,1,4/16/16 17:17,4/16/16 17:29,1,-73.97830963,40.75347137,-73.99158478,40.75004196,N,707,0.734129226
id1999486,1,5/22/16 15:55,5/22/16 16:05,2,-73.9822464,40.76221848,-73.99575043,40.74399185,N,623,1.444127965
id1503926,1,2/11/16 21:10,2/11/16 21:23,1,-73.99717712,40.72201538,-73.96521759,40.7168808,N,767,1.710803542
id3885431,1,3/2/16 23:41,3/3/16 0:10,2,-73.78826141,40.64736176,-74.00744629,40.5771904,N,1733,12.47698096
id2116614,2,4/4/16 19:14,4/4/16 19:17,1,-73.97509766,40.76512146,-73.9707489,40.7605896,N,170,0.387089645
id0704699,1,2/16/16 15:51,2/16/16 16:01,1,-73.99104309,40.74491501,-73.97962189,40.76060486,N,606,1.237961721
id0909228,1,5/8/16 15:02,5/8/16 15:17,1,-73.98851013,40.74293518,-74.01062012,40.72350693,Y,926,1.77255389
id0846940,2,5/9/16 14:07,5/9/16 14:32,1,-74.00293732,40.72832108,-73.97522736,40.74451828,N,1488,1.832207726
id2584470,1,6/10/16 0:51,6/10/16 1:07,1,-74.0003891,40.73242188,-73.95544434,40.76574326,N,950,3.291665667
id1936858,1,2/2/16 18:16,2/2/16 18:18,1,-73.96829224,40.79678726,-73.96225739,40.80226135,N,162,0.492630074
id2702727,1,3/4/16 19:58,3/4/16 20:07,1,-74.0067749,40.71618271,-73.99253082,40.7240715,N,556,0.923835749
id1074936,1,5/29/16 23:55,5/30/16 0:00,1,-73.97192383,40.74735641,-73.97999573,40.73352432,N,318,1.044956452
id1613182,2,2/25/16 21:36,2/25/16 21:56,1,-74.00566864,40.71779633,-73.97205353,40.7473259,N,1179,2.694492603
id2310579,1,1/22/16 11:11,1/22/16 11:37,1,-74.00289154,40.74477768,-73.96363831,40.76577759,N,1587,2.515165439
id3783123,2,1/25/16 17:06,1/25/16 17:32,5,-73.87091064,40.77381897,-73.94096375,40.81591034,N,1575,4.678125313
id1979413,2,6/26/16 18:35,6/26/16 18:46,5,-74.00550079,40.70938873,-73.98052216,40.72179031,N,630,1.563780932
id0567555,2,1/13/16 22:37,1/13/16 22:53,3,-73.97888184,40.72396088,-73.94206238,40.79539108,N,966,5.298189449
id2034134,1,1/26/16 10:10,1/26/16 10:18,1,-74.0062027,40.73413086,-73.99443054,40.73639679,N,513,0.635897216
id3152592,2,2/25/16 12:25,2/25/16 12:30,2,-73.98873901,40.75185776,-73.98373413,40.75286102,N,281,0.270975776
id0856966,2,4/25/16 10:50,4/25/16 11:04,1,-73.99030304,40.75671387,-73.95669556,40.76800537,N,873,1.924048734
id2235544,1,1/12/16 21:53,1/12/16 21:57,1,-73.94441223,40.71473312,-73.94482422,40.72558594,N,236,0.750167732
id1623771,2,3/10/16 11:33,3/10/16 11:51,1,-74.00092316,40.73185349,-73.9817276,40.74945068,N,1049,1.57736741
id3234283,2,3/21/16 7:38,3/21/16 7:43,1,-73.94727325,40.77991867,-73.95586395,40.77961349,N,292,0.449953296
id1559226,2,6/4/16 16:50,6/4/16 17:11,1,-74.0157547,40.71088409,-73.97891998,40.75048828,N,1293,3.347723913
id0761430,2,6/5/16 21:12,6/5/16 21:19,2,-73.98609924,40.76210022,-73.96864319,40.75600052,N,410,1.006097892
id1174904,2,2/20/16 21:20,2/20/16 21:23,5,-73.97141266,40.75091171,-73.9766922,40.74375916,N,159,0.566215531
id2357219,2,6/8/16 21:29,6/8/16 21:48,1,-73.98532104,40.75802612,-74.01719666,40.71157074,N,1128,3.61767251
id2560160,2,2/14/16 10:59,2/14/16 11:06,1,-73.99167633,40.7378273,-73.97969055,40.76088333,N,414,1.71210509
id0244490,2,3/12/16 9:04,3/12/16 9:26,1,-73.98551178,40.76023865,-74.01147461,40.71468353,N,1319,3.428495443
id0476703,1,3/1/16 16:31,3/1/16 16:42,1,-73.95227051,40.82420349,-73.93804169,40.8555069,N,681,2.287168332
id0205616,2,6/20/16 21:03,6/20/16 21:06,1,-73.9595108,40.78268814,-73.96879578,40.77004242,N,176,0.999710981
id0015649,2,1/22/16 23:11,1/22/16 23:21,2,-73.97834015,40.74544144,-73.98726654,40.75567245,N,587,0.847349519
id1622754,2,2/1/16 20:46,2/1/16 21:20,1,-73.98249817,40.74781036,-74.00965881,40.70785522,N,2070,3.105408857
