id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance
id0447342,2,3/27/16 11:53,3/27/16 11:54,5,-73.95793915,40.7765007,-73.96170044,40.77106857,N,69,0.423792984
id2684542,2,1/20/16 21:35,1/20/16 21:41,2,-73.96572113,40.76843643,-73.96432495,40.75904846,N,369,0.652748179
id3805153,2,1/29/16 22:18,1/29/16 22:25,2,-73.98716736,40.73896027,-73.98496246,40.7526207,N,426,0.950875268
id0990950,2,4/15/16 10:27,4/15/16 10:39,1,-73.99939728,40.75452042,-73.9885788,40.76888657,N,717,1.142721208
id3807798,1,1/29/16 20:30,1/29/16 20:50,1,-73.97970581,40.75447845,-73.97970581,40.72755814,N,1195,1.860013768
id3512584,1,6/23/16 3:04,6/23/16 3:20,2,-73.98551178,40.73845291,-73.96458435,40.7196846,N,931,1.697719415
id0668873,2,1/16/16 23:15,1/16/16 23:22,6,-73.97006226,40.76261902,-73.95492554,40.78327179,N,421,1.632035508
id2899058,2,3/14/16 8:09,3/14/16 8:28,1,-74.00813293,40.73276138,-73.9826355,40.75282669,N,1126,1.924474063
id3981640,2,5/11/16 15:48,5/11/16 16:37,4,-73.87104034,40.77375031,-73.97544098,40.76008987,N,2894,5.544150272
id0663470,1,6/10/16 11:50,6/10/16 12:06,1,-73.9916153,40.74973297,-73.98209381,40.76346588,N,964,1.071753054
id0294950,2,5/23/16 20:19,5/23/16 20:21,5,-74.00801849,40.71183014,-74.01358795,40.71564865,N,131,0.393300165
id1516926,1,1/10/16 22:41,1/10/16 23:02,1,-73.98882294,40.72511673,-73.99427032,40.74508667,N,1297,1.40895533
id2476892,1,5/7/16 7:14,5/7/16 7:31,1,-74.00762939,40.70563889,-73.99508667,40.75004959,N,1039,3.13797595
id1088478,1,2/11/16 11:59,2/11/16 12:26,1,-73.98618317,40.72628784,-73.97085571,40.76042175,N,1621,2.491174972
id1255601,1,3/10/16 17:27,3/10/16 17:41,1,-74.00288391,40.76065826,-73.98984528,40.73883438,N,801,1.655141631
id2107994,2,4/8/16 21:35,4/8/16 22:04,1,-74.00002289,40.71797943,-73.95114899,40.78295135,N,1774,5.16686567
id0328780,2,4/4/16 9:02,4/4/16 9:08,2,-73.9720993,40.75616837,-73.97846222,40.74795914,N,345,0.657750876
id3229185,1,3/9/16 15:09,3/9/16 15:38,1,-73.97436523,40.75982666,-73.88534546,40.77299881,N,1742,4.746454506
id3853809,2,3/17/16 1:10,3/17/16 1:29,1,-74.0100174,40.71033859,-73.91804504,40.74185562,N,1149,5.285266183
id3029760,2,6/22/16 19:47,6/22/16 19:53,3,-73.97078705,40.75828934,-73.95770264,40.77687836,N,382,1.455482049
id0752323,2,5/27/16 17:44,5/27/16 17:49,1,-74.0057373,40.75085068,-73.998703,40.74201202,N,321,0.713110589
id3772177,1,5/26/16 7:55,5/26/16 8:03,1,-73.97723389,40.75086594,-73.98976898,40.74171829,N,448,0.911053429
id3938207,1,5/7/16 22:51,5/7/16 22:55,1,-74.00450134,40.73048782,-74.00003052,40.72028351,N,261,0.742898743
id0462896,1,3/25/16 17:45,3/25/16 18:19,1,-73.95585632,40.77890396,-73.96878052,40.69267273,N,2022,5.996300905
id0040035,2,2/1/16 18:09,2/1/16 18:41,5,-73.95471954,40.76599121,-73.87284088,40.77442932,N,1905,4.323931691
id3331635,2,5/23/16 11:40,5/23/16 11:49,1,-73.98564148,40.76908875,-73.96742249,40.76918411,N,519,0.953379119
id0628415,2,6/12/16 16:43,6/12/16 16:52,1,-73.95667267,40.77468872,-73.96806335,40.75540543,N,583,1.459610745
id2348842,1,4/25/16 8:40,4/25/16 8:53,1,-73.99417114,40.75099182,-74.00835419,40.7334404,N,776,1.421922212
id1953532,2,5/8/16 1:01,5/8/16 1:19,5,-73.99223328,40.7211113,-73.97976685,40.76498795,N,1058,3.101028767
id1081874,2,1/29/16 0:49,1/29/16 0:58,1,-73.98760223,40.74361038,-73.96784973,40.75370026,N,553,1.246995991
id3187979,1,1/14/16 23:44,1/14/16 23:51,1,-73.97616577,40.75435638,-73.99643707,40.7608223,N,441,1.151158734
id3179683,1,5/13/16 22:58,5/13/16 23:10,1,-74.00413513,40.71301651,-73.97748566,40.72270966,N,730,1.547960246
id1129868,1,5/15/16 19:23,5/15/16 19:27,1,-73.9726944,40.7858963,-73.98088074,40.78242874,N,226,0.490734544
id2027867,2,2/20/16 14:45,2/20/16 14:52,6,-73.98860168,40.74868011,-73.97383118,40.76369095,N,417,1.293558224
id2161749,1,1/16/16 21:30,1/16/16 21:41,1,-73.97956085,40.76597595,-73.99725342,40.74482346,N,662,1.730158616
id1266787,2,4/5/16 15:36,4/5/16 15:52,1,-73.97480774,40.75117111,-73.99182129,40.77425003,N,982,1.826334103
id0741392,1,1/7/16 8:43,1/7/16 9:11,1,-73.97827148,40.78324509,-73.97187805,40.75964355,N,1715,1.664670975
id3853773,2,4/25/16 19:35,4/25/16 19:51,5,-73.99462128,40.7494545,-73.97116089,40.75489044,N,927,1.284095622
id1247766,2,5/1/16 21:01,5/1/16 21:13,1,-73.96355438,40.71110535,-73.94031525,40.71067047,N,766,1.217484488
id2152239,2,1/8/16 13:43,1/8/16 13:46,1,-73.96617126,40.76467896,-73.96405029,40.77067947,N,201,0.429193959
id1001596,2,4/30/16 22:56,4/30/16 23:14,1,-73.9910965,40.75570297,-73.98123932,40.7385788,N,1072,1.290778861
id3276465,2,3/13/16 22:01,3/13/16 22:12,5,-73.97853851,40.7627182,-73.94477081,40.8086586,N,701,3.632638333
id2908592,2,5/13/16 13:24,5/13/16 13:36,1,-73.96851349,40.77048111,-73.98195648,40.77333069,N,736,0.730445456
id2948339,1,5/9/16 11:16,5/9/16 11:33,1,-73.99081421,40.75086212,-73.97106171,40.76415253,N,1025,1.382729604
id0362474,1,5/8/16 10:58,5/8/16 11:04,1,-73.97215271,40.7499733,-73.9928894,40.73574066,N,417,1.464723111
id0728352,1,5/12/16 6:38,5/12/16 6:43,1,-73.97901917,40.75012207,-73.97021484,40.76182938,N,292,0.930941333
id0937784,1,4/22/16 22:12,4/22/16 22:23,4,-73.99453735,40.74556351,-73.98750305,40.7317009,N,622,1.026167931
id1638933,1,6/27/16 22:27,6/27/16 22:40,2,-73.98757172,40.73860168,-73.97040558,40.75242233,N,759,1.311225587
id1639987,1,2/1/16 5:33,2/1/16 5:50,1,-73.95316315,40.7758522,-73.97843933,40.68996429,N,1017,6.080048085
id3580436,2,6/20/16 21:56,6/20/16 22:05,1,-73.96639252,40.75817871,-73.99588776,40.73295975,N,564,2.328088185
id0104864,2,2/25/16 19:20,2/25/16 19:35,1,-74.00615692,40.74951935,-74.00814056,40.72589874,N,894,1.635327189
id3351229,1,5/7/16 8:48,5/7/16 8:54,1,-73.9763031,40.76031876,-73.96299744,40.76659393,N,334,0.8202663
id0632913,2,4/28/16 20:05,4/28/16 20:11,1,-73.98922729,40.75310516,-74.00305939,40.74746704,N,377,0.822155167
id1776257,2,4/4/16 11:12,4/4/16 11:17,2,-73.97727203,40.75593948,-73.96943665,40.75873947,N,337,0.453422823
id2209766,1,3/20/16 12:31,3/20/16 12:42,2,-73.9781723,40.76644516,-73.99230957,40.74397278,N,605,1.71998238
id3542573,2,5/24/16 9:02,5/24/16 9:15,6,-73.97567749,40.76398849,-73.98940277,40.76794815,N,809,0.768586934
id1967452,2,1/16/16 2:59,1/16/16 3:19,5,-73.98786926,40.72941971,-73.97402191,40.78982925,N,1252,4.236343004
id2068170,2,3/31/16 10:00,3/31/16 10:05,1,-73.97502136,40.73295975,-73.96871948,40.7503891,N,294,1.248621406
id1380523,2,3/19/16 9:44,3/19/16 9:47,1,-73.99712372,40.74200821,-73.99276733,40.73067856,N,210,0.815351265
id3359329,1,5/9/16 11:08,5/9/16 11:38,1,-73.99624634,40.74343872,-73.96813965,40.78815079,N,1805,3.42157131
id2143290,2,3/10/16 8:14,3/10/16 8:23,5,-73.95789337,40.77626038,-73.9693222,40.76371002,N,535,1.053370412
id2459673,1,3/26/16 18:31,3/26/16 18:48,1,-73.97109985,40.75109482,-73.99559784,40.72002792,N,1069,2.500502279
id2771107,2,4/9/16 7:33,4/9/16 7:35,1,-73.96179962,40.76791763,-73.9556427,40.77664185,N,132,0.68347523
id1121260,1,1/12/16 23:34,1/12/16 23:42,1,-73.9621048,40.76389313,-73.92229462,40.73978424,N,469,2.667701601
id2374200,1,6/16/16 19:19,6/16/16 19:38,1,-73.99663544,40.72720337,-73.97570801,40.74496841,N,1134,1.645302881
id3600404,2,4/20/16 20:27,4/20/16 21:07,5,-73.78179169,40.6448288,-73.98665619,40.75812149,N,2371,13.28260928
id3975119,2,6/16/16 10:57,6/16/16 11:57,1,-73.8735733,40.77399826,-73.97250366,40.75892258,N,3581,5.280748219
id3706381,2,4/19/16 13:02,4/19/16 13:09,1,-73.95336151,40.77741241,-73.93900299,40.80012131,N,426,1.739555952
id3633210,2,4/27/16 20:28,4/27/16 20:47,1,-73.95553589,40.76408005,-73.93902588,40.8048172,N,1105,2.944209623
id3274080,1,5/2/16 9:30,5/2/16 9:34,1,-73.98839569,40.75585175,-73.98991394,40.74736786,N,280,0.591542276
id3035624,2,3/20/16 20:28,3/20/16 20:42,2,-73.99386597,40.75154114,-73.95420074,40.78736115,N,790,3.230056837
id0893348,2,2/13/16 3:27,2/13/16 3:32,2,-74.00402069,40.74202728,-73.98834991,40.74832153,N,337,0.928460419
id0548262,1,3/7/16 20:37,3/7/16 20:48,1,-73.99711609,40.72063065,-73.99740601,40.74672318,N,694,1.802883592
id3293789,2,2/2/16 0:54,2/2/16 1:25,1,-73.91657257,40.68802643,-73.98290253,40.69939041,N,1906,3.562430724
id2822241,2,1/21/16 10:18,1/21/16 10:25,1,-73.97489929,40.75682068,-73.98294067,40.75037384,N,423,0.61282542
id1783442,2,2/14/16 16:31,2/14/16 16:46,1,-73.99221802,40.73873901,-74.00685883,40.71038055,N,898,2.104019136
id1735733,2,3/26/16 15:15,3/26/16 15:19,1,-74.00047302,40.74248886,-73.99507904,40.74998093,N,225,0.589648994
id2740390,2,2/23/16 20:27,2/23/16 20:29,1,-73.95378876,40.77019119,-73.95150757,40.7778511,N,111,0.542541302
id0334742,2,3/20/16 10:38,3/20/16 10:47,2,-73.95580292,40.78487015,-73.96289825,40.80419922,N,539,1.386120848
id2095859,1,1/5/16 18:45,1/5/16 18:51,1,-73.9772644,40.75182343,-73.98623657,40.75526428,N,342,0.526352209
id2672298,1,5/31/16 14:07,5/31/16 14:30,1,-73.99071503,40.73420715,-73.98262787,40.77164078,N,1334,2.62082195
id1250488,2,6/13/16 0:20,6/13/16 0:29,2,-73.97631073,40.76385117,-73.95265198,40.7807312,N,495,1.700812473
id0104874,1,2/6/16 10:59,2/6/16 11:13,2,-74.00821686,40.7112999,-73.99927521,40.72766113,N,824,1.223590778
id0832993,2,6/8/16 20:00,6/8/16 20:18,5,-73.96080017,40.76557922,-74.00350952,40.70804977,N,1077,4.560633485
id1779500,1,6/28/16 22:35,6/28/16 23:35,1,-73.97930145,40.75283813,-73.88917542,40.85242462,N,3569,8.340494893
id2513548,1,4/7/16 10:47,4/7/16 10:58,1,-73.98376465,40.74694824,-73.97550964,40.75841904,N,623,0.902679763
id2037612,1,1/10/16 13:49,1/10/16 13:54,1,-73.97510529,40.75224686,-73.98364258,40.74369812,N,288,0.740662203
id0609708,2,4/9/16 1:37,4/9/16 1:56,2,-73.99887848,40.74443817,-73.94065857,40.84747314,N,1126,7.743015505
id0316087,2,6/8/16 21:32,6/8/16 22:18,1,-73.99420929,40.75616455,-73.93878937,40.8015976,N,2724,4.273355306
id0702974,1,3/31/16 9:46,3/31/16 9:51,1,-73.97795868,40.75479507,-73.97200775,40.76280594,N,318,0.635105131
id0358555,2,4/12/16 16:33,4/12/16 16:47,2,-73.97001648,40.75865173,-73.95467377,40.76582336,N,882,0.943519906
id2627127,1,4/16/16 10:48,4/16/16 11:02,1,-74.00899506,40.72611618,-73.99494171,40.76033401,N,847,2.476036482
id2289553,2,3/28/16 9:20,3/28/16 9:32,6,-73.98834229,40.73152161,-74.00302887,40.74914932,N,713,1.440328036
id3767674,1,3/15/16 15:54,3/15/16 16:24,1,-73.98410034,40.75502014,-73.9425354,40.84168243,N,1803,6.370244679
id0925686,1,6/23/16 12:54,6/23/16 12:56,1,-73.9571228,40.78011703,-73.95517731,40.78263092,N,100,0.201318828
id0654354,2,6/20/16 11:57,6/20/16 12:11,2,-73.98604584,40.75218582,-73.97194672,40.7543335,N,812,0.752721283
id0963175,1,5/11/16 21:23,5/11/16 21:28,1,-73.96710205,40.7553215,-73.97793579,40.74559021,N,289,0.879567087
id2283570,2,3/12/16 10:55,3/12/16 11:07,2,-74.01363373,40.71416855,-73.99468994,40.75043106,N,702,2.69467057
id2969728,1,6/11/16 0:40,6/11/16 0:57,1,-73.9569397,40.78027725,-73.93658447,40.85575485,N,1030,5.322505409
id1235866,2,2/16/16 16:20,2/16/16 16:33,1,-73.97406006,40.75772095,-73.95826721,40.77650833,N,794,1.538830906
id3559291,2,1/12/16 17:32,1/12/16 17:41,3,-73.97068787,40.75889969,-73.97138977,40.74446869,N,544,0.997762393
id2185626,1,6/4/16 19:57,6/4/16 20:08,1,-73.96271515,40.77528,-73.95758057,40.76174927,N,630,0.972726565
id3778978,1,4/10/16 15:49,4/10/16 15:56,1,-73.98567963,40.72705841,-73.99878693,40.7340889,N,410,0.840792197
id0587462,2,3/31/16 17:19,3/31/16 17:23,3,-73.99326324,40.74721146,-74.00602722,40.74126053,N,254,0.784535979
id1985678,2,1/15/16 19:59,1/15/16 20:03,1,-73.97836304,40.76512909,-73.98229218,40.76818848,N,247,0.294887281
id0785649,1,5/3/16 20:09,5/3/16 20:22,1,-73.99019623,40.75596619,-73.96723175,40.7881546,N,768,2.527863628
id2831439,2,1/19/16 17:22,1/19/16 17:49,1,-73.96518707,40.75350952,-74.00971222,40.71738815,N,1567,3.415063676
id1196204,2,1/3/16 14:46,1/3/16 14:52,1,-73.97370148,40.74776077,-73.99045563,40.72488022,N,396,1.807925319
id2539280,1,6/6/16 11:53,6/6/16 11:57,1,-73.96208954,40.76787567,-73.95465851,40.76981354,N,265,0.411256302
id1197552,2,3/28/16 12:47,3/28/16 12:53,1,-73.95436859,40.78964996,-73.9526062,40.78316879,N,401,0.457198276
id1097178,1,5/20/16 20:24,5/20/16 20:28,2,-73.97284698,40.7563858,-73.9789505,40.74874115,N,252,0.617288734
id0474303,1,3/25/16 3:12,3/25/16 3:36,2,-73.99037933,40.72492218,-73.83464813,40.7172966,N,1448,8.171931187
id1126485,2,4/3/16 3:47,4/3/16 3:56,1,-73.97646332,40.69347,-73.95652771,40.71696854,N,539,1.930382292
id2416795,1,6/6/16 0:40,6/6/16 0:50,1,-74.00772858,40.74052429,-73.98666382,40.73630524,N,594,1.140656265
id1079992,1,2/17/16 19:47,2/17/16 19:54,1,-73.97553253,40.78939438,-73.98895264,40.77677155,N,424,1.119637783
id1351461,2,3/12/16 15:57,3/12/16 16:01,1,-73.95503998,40.78578949,-73.95903778,40.77484131,N,230,0.784830418
id1005672,1,5/7/16 16:58,5/7/16 17:10,1,-73.97212982,40.78213501,-73.97145081,40.7576561,N,715,1.691702483
id3309511,2,2/17/16 9:16,2/17/16 9:22,1,-74.01462555,40.70462418,-74.00548553,40.70692444,N,357,0.504423604
id1004456,2,2/1/16 15:16,2/1/16 15:43,1,-73.86286163,40.76948929,-73.78225708,40.64567184,N,1642,9.53994088
id3991305,1,3/2/16 22:35,3/2/16 22:39,1,-73.97423553,40.79125595,-73.96682739,40.79547882,N,251,0.485071289
id0258303,2,6/22/16 11:52,6/22/16 12:22,2,-73.97705078,40.75091171,-73.98203278,40.78371811,N,1818,2.281646357
id0457265,2,3/15/16 23:13,3/15/16 23:19,1,-73.98842621,40.75405121,-74.00270844,40.74721146,N,380,0.884411419
id2346091,1,3/9/16 22:37,3/9/16 22:44,2,-74.00257874,40.75033951,-73.99230194,40.73752594,N,387,1.035962707
id3231920,1,1/19/16 12:28,1/19/16 12:51,2,-73.99634552,40.74661255,-73.98030853,40.76360321,N,1354,1.443140381
id0660120,1,6/5/16 12:42,6/5/16 12:49,1,-73.95236969,40.78387833,-73.94647217,40.77585983,N,427,0.634151934
id1062142,1,2/27/16 8:36,2/27/16 8:54,1,-73.97351074,40.74393463,-73.94789124,40.78112411,N,1134,2.898300593
id0998801,2,1/27/16 8:20,1/27/16 8:39,2,-73.9499588,40.67860031,-73.98589325,40.66904068,N,1109,1.995539846
id1262855,2,1/31/16 10:55,1/31/16 11:13,1,-73.98899078,40.75879669,-73.99741364,40.76652527,N,1057,0.692420164
id3096596,1,2/10/16 17:46,2/10/16 17:53,1,-73.9852829,40.74760056,-74.00133514,40.73386383,N,424,1.267668661
id3044565,2,5/23/16 10:38,5/23/16 10:46,1,-73.95973206,40.77963638,-73.96179199,40.7711525,N,460,0.596006002
id1229907,2,5/12/16 20:19,5/12/16 20:43,5,-73.87089539,40.77376175,-73.77742767,40.74695587,N,1425,5.230482093
id0085906,1,6/6/16 13:21,6/6/16 13:42,2,-73.9786911,40.74541855,-74.00417328,40.72182846,N,1230,2.106310957
id1909215,1,2/19/16 15:42,2/19/16 15:44,1,-74.00209808,40.70894241,-74.01052856,40.70315552,N,135,0.595691611
id2626893,2,6/14/16 22:00,6/14/16 22:18,1,-73.94451904,40.77981949,-73.98864746,40.76403046,N,1060,2.553772952
id3156633,2,1/2/16 16:11,1/2/16 16:22,1,-73.94556427,40.77819824,-73.97753143,40.75388336,N,612,2.370820704
id2393416,2,3/10/16 15:51,3/10/16 16:03,1,-73.96795654,40.80192184,-73.98770142,40.77561188,N,694,2.090796165
id0352545,2,6/10/16 11:43,6/10/16 11:54,1,-73.98213959,40.75409317,-73.97846985,40.76375198,N,643,0.6944457
id2457685,1,1/1/16 0:57,1/1/16 1:27,1,-73.94827271,40.78255463,-73.92914581,40.70266724,N,1826,5.609764557
id3715480,2,3/8/16 18:49,3/8/16 18:56,1,-73.95731354,40.7725296,-73.95570374,40.76838684,N,379,0.298374342
id1714584,2,4/24/16 18:08,4/24/16 18:15,5,-73.95957947,40.76004028,-73.95825958,40.77476883,N,410,1.019985691
id0917725,2,5/9/16 16:03,5/9/16 16:06,2,-73.97255707,40.76264191,-73.97557831,40.75484848,N,190,0.561209295
id3533281,2,5/16/16 11:08,5/16/16 11:20,1,-73.95436859,40.76715851,-73.95413971,40.78461838,N,719,1.206419938
id3062667,2,5/21/16 6:30,5/21/16 6:32,1,-73.94503021,40.78725815,-73.95587158,40.77954865,N,153,0.778098467
id0086264,1,3/18/16 15:04,3/18/16 15:24,2,-73.95367432,40.76612854,-73.97845459,40.75836945,N,1199,1.403269266
id2602706,1,3/29/16 0:52,3/29/16 0:59,1,-73.98783875,40.73272324,-74.00796509,40.73793411,N,375,1.113511514
id1133822,2,5/31/16 8:34,5/31/16 8:54,1,-74.00140381,40.74121094,-73.97572327,40.75465012,N,1178,1.633760759
id1278663,1,2/10/16 21:07,2/10/16 21:14,1,-73.96583557,40.76282501,-73.9532547,40.79103088,N,437,2.057002645
id3060368,1,5/27/16 15:00,5/27/16 15:19,1,-73.95529938,40.77584839,-73.97501373,40.75318527,N,1116,1.875181779
id3642331,1,3/2/16 7:34,3/2/16 7:40,1,-73.99085236,40.75071716,-73.97890472,40.75022125,N,378,0.626305107
id3565859,1,6/13/16 6:07,6/13/16 6:09,1,-73.97776031,40.74649429,-73.98351288,40.74397659,N,109,0.347761371
id3300290,1,6/24/16 18:37,6/24/16 18:48,1,-73.97502136,40.73542023,-73.99406433,40.72779846,N,640,1.127564675
id2221673,1,4/11/16 1:51,4/11/16 1:55,1,-73.99172211,40.74431229,-73.99433899,40.75515747,N,210,0.761745997
id1448377,1,4/9/16 3:07,4/9/16 3:13,1,-74.00523376,40.74192429,-74.00060272,40.73596954,N,362,0.477551381
id2702148,2,4/6/16 10:29,4/6/16 10:44,2,-73.99301147,40.7651825,-73.98168945,40.75367737,N,927,0.991470996
id1274943,1,4/6/16 13:29,4/6/16 14:23,1,-73.98196411,40.76182175,-73.98640442,40.7556572,N,3264,0.485200527
id3467966,1,6/21/16 18:52,6/21/16 18:57,1,-73.97635651,40.76592636,-73.98876953,40.7709198,N,302,0.735493306
id3659523,1,6/17/16 16:53,6/17/16 16:56,1,-74.00243378,40.72896957,-73.99481964,40.74022675,N,199,0.874001121
id3719108,2,5/17/16 13:25,5/17/16 13:31,1,-73.95333862,40.77571487,-73.96031952,40.7697258,N,321,0.551959781
id3519059,1,6/30/16 11:42,6/30/16 11:52,1,-73.98651123,40.75606918,-73.98996735,40.76706314,N,585,0.780846084
id0275809,1,4/16/16 20:37,4/16/16 20:43,1,-73.98397827,40.75968933,-73.98473358,40.75907135,N,373,0.058186871
id1650968,2,4/18/16 22:04,4/18/16 22:37,1,-73.78375244,40.64866638,-73.9720993,40.75488663,N,1986,12.29613652
id3098629,2,6/28/16 18:46,6/28/16 18:53,1,-73.98809052,40.75954056,-73.99295807,40.76670837,N,447,0.556918277
id1521838,2,4/17/16 15:37,4/17/16 15:43,1,-73.98709869,40.74930191,-73.97232056,40.75146866,N,342,0.787876615
id2957936,1,5/13/16 0:37,5/13/16 0:59,1,-74.00088501,40.76181412,-73.89339447,40.85535431,N,1345,8.565648394
id0903245,2,1/4/16 18:02,1/4/16 18:09,1,-73.96713257,40.77248383,-73.98445892,40.77500534,N,458,0.923171998
id0328158,1,5/7/16 19:12,5/7/16 19:46,1,-73.96918488,40.7611618,-73.84809875,40.84767532,N,2020,8.708312279
id3833990,2,2/14/16 9:15,2/14/16 9:24,1,-73.98114777,40.75529099,-74.00034332,40.75821304,N,542,1.024730211
id2974542,1,6/30/16 20:50,6/30/16 20:53,1,-73.97837067,40.74953461,-73.98143005,40.74073792,N,182,0.628537315
id1110696,2,2/10/16 8:29,2/10/16 8:39,1,-73.9900589,40.75622559,-73.97701263,40.764328,N,642,0.882937007
id1287112,1,5/22/16 5:04,5/22/16 5:42,1,-74.00706482,40.70526886,-73.782341,40.64881516,N,2229,12.40474959
id2051980,1,1/13/16 23:21,1/13/16 23:32,1,-73.96141052,40.77137756,-73.97142029,40.79937744,N,657,2.004224304
id3813430,2,4/28/16 17:13,4/28/16 17:35,5,-73.86341858,40.76985168,-73.86060333,40.73284149,N,1289,2.56139924
id1188577,1,4/29/16 15:54,4/29/16 16:01,1,-74.00053406,40.73736954,-73.99423218,40.74585724,N,434,0.672866395
id1421919,2,2/27/16 14:11,2/27/16 14:33,1,-73.99900818,40.71900558,-73.98609924,40.75580597,N,1341,2.630941796
id1909463,1,3/27/16 10:13,3/27/16 10:41,2,-73.99030304,40.75602341,-73.78869629,40.64741516,N,1681,12.9549724
id1988047,1,5/4/16 22:33,5/4/16 22:37,1,-73.98761749,40.73822021,-74.00401306,40.74306488,N,280,0.921271554
id0486270,1,6/13/16 16:59,6/13/16 17:07,1,-74.00266266,40.72858047,-73.98642731,40.73743057,N,489,1.04711198
id3998294,2,5/29/16 16:05,5/29/16 16:12,5,-73.98796082,40.73802185,-73.98787689,40.74967194,N,455,0.804955462
id2489222,2,1/13/16 13:36,1/13/16 13:56,2,-74.00093079,40.73180008,-73.98621368,40.75966263,N,1170,2.07353847
id0891347,1,3/29/16 15:51,3/29/16 16:05,1,-74.00904846,40.71092987,-74.0061264,40.73984528,N,832,2.003712198
id2799609,2,5/18/16 0:30,5/18/16 0:56,1,-74.00801849,40.74134827,-73.94164276,40.83824921,N,1525,7.542015793
id0758143,1,6/26/16 19:34,6/26/16 19:38,1,-74.00908661,40.71078873,-74.016716,40.70472717,N,223,0.57886255
id2419964,2,3/14/16 9:43,3/14/16 9:58,1,-73.9638443,40.76831436,-73.9839859,40.76792145,N,939,1.05432767
id0168034,1,2/10/16 12:10,2/10/16 12:44,1,-74.01010895,40.72060013,-73.86566925,40.7709465,N,2064,8.322677203
id0112757,1,1/10/16 10:57,1/10/16 11:01,1,-73.98852539,40.77835464,-73.98188019,40.77298355,N,254,0.508537752
id0637298,1,3/6/16 20:28,3/6/16 20:32,1,-73.98766327,40.75521851,-73.98409271,40.74344635,N,250,0.83457346
id3180611,2,1/18/16 12:33,1/18/16 12:42,1,-73.98875427,40.77403641,-73.97259521,40.76243591,N,537,1.165087748
id2109909,2,6/16/16 12:52,6/16/16 13:15,1,-74.00182343,40.72460556,-73.97267914,40.75504303,N,1399,2.598182347
id2309320,1,3/21/16 21:24,3/21/16 21:39,2,-73.98876953,40.75838852,-73.99190521,40.72626114,N,876,2.225848521
id1703538,1,5/11/16 10:01,5/11/16 10:08,1,-74.01498413,40.71607208,-74.00401306,40.72569275,N,408,0.878587506
id3544083,2,2/4/16 15:34,2/4/16 15:58,1,-73.97569275,40.74919128,-73.98138428,40.76288986,N,1436,0.992249707
id2412901,1,1/18/16 13:00,1/18/16 13:03,2,-74.00317383,40.73302078,-74.00681305,40.71728134,N,192,1.104059472
id1576998,1,1/29/16 17:29,1/29/16 17:49,1,-73.97631836,40.75418472,-73.95121765,40.77891159,N,1153,2.155029891
id0542659,1,1/5/16 20:31,1/5/16 20:48,1,-73.99714661,40.72504044,-74.01395416,40.6765976,N,1031,3.460929478
id1846601,2,3/27/16 3:12,3/27/16 3:21,6,-74.00102234,40.74177933,-73.97740173,40.77424622,N,561,2.561324414
id2006405,2,6/26/16 23:21,6/26/16 23:34,1,-73.95160675,40.7779007,-73.92006683,40.8311882,N,750,4.034436185
id0807071,2,2/13/16 11:17,2/13/16 11:26,1,-73.97172546,40.79484177,-73.98238373,40.77145386,N,543,1.709447883
id1562493,1,3/24/16 13:46,3/24/16 14:23,1,-73.9793396,40.77442169,-73.99113464,40.73874283,N,2206,2.541290271
id2255044,1,3/24/16 5:50,3/24/16 5:58,1,-74.00963593,40.71006393,-73.99285126,40.74266052,N,445,2.417610935
id3954356,2,6/9/16 18:18,6/9/16 18:57,3,-73.98709869,40.72917175,-73.99031067,40.75735855,N,2306,1.95476458
id2171813,1,6/29/16 21:31,6/29/16 21:39,1,-73.99015045,40.74752808,-73.99436188,40.75888062,N,471,0.814768353
id0370517,1,4/27/16 8:58,4/27/16 9:12,1,-73.95716858,40.77056885,-73.97171021,40.76223755,N,845,0.954158574
id0456940,1,1/14/16 9:09,1/14/16 9:17,1,-73.98017883,40.74342346,-73.99180603,40.73931885,N,474,0.671504522
id3015455,1,2/13/16 11:45,2/13/16 11:57,1,-73.99397278,40.72668839,-73.98243713,40.75498581,N,736,2.046300343
id2704491,2,3/29/16 19:37,3/29/16 19:40,6,-73.97371674,40.7645607,-73.97296143,40.76002121,N,138,0.316129401
id3215533,1,3/2/16 7:31,3/2/16 7:45,1,-73.97615051,40.78881836,-73.97184753,40.75944138,N,833,2.042202208
id1661845,2,4/21/16 19:59,4/21/16 20:05,1,-73.98192596,40.77938843,-73.98316193,40.76202011,N,408,1.201776481
id0236765,1,6/10/16 21:09,6/10/16 21:21,1,-73.95380402,40.77070236,-73.9823761,40.72357559,N,710,3.583198616
id2119470,2,6/30/16 23:15,6/30/16 23:46,1,-73.98467255,40.71981049,-73.9883728,40.76414108,N,1853,3.06906686
id1321707,1,5/15/16 14:42,5/15/16 15:00,1,-74.01685333,40.70568848,-73.99440765,40.75054932,N,1076,3.314912677
id1380872,2,5/3/16 0:40,5/3/16 0:50,1,-73.99727631,40.71921158,-74.00830841,40.70650101,N,605,1.051229399
id3065390,1,6/7/16 17:43,6/7/16 17:53,1,-73.99246216,40.73053741,-74.00780487,40.73946381,N,615,1.012725308
id1794633,1,3/27/16 1:09,3/27/16 1:21,1,-73.97579193,40.75782776,-73.92684174,40.74396515,N,699,2.735327913
